cliente_id,cancelacion,score_riesgo,dias_activos_semanales,promedio_conexion,conexiones_mensuales,caracteristicas_usadas,dias_ultima_conexion,intensidad_uso,tickets_soporte,puntuacion_nps,tasa_crecimiento_uso,puntuacion_csat,ratio_carga_financiera,tasa_apertura_email,errores_pago,antiguedad,ingresos_totales,latitud,cargo_mensual,tiempo_resolucion,longitud,codigo_postal,edad,dias_desde_ultimo_contacto,tiempo_sesion_promedio
0048-PIHNL,0,-0.5019971972700509,0.0327713686710347,1.3981377394819867,0.4007744612183323,1.0406005354898884,-0.1395789913057944,0.3701178153117969,-0.4135468110793532,-0.0316608290479228,0.1768896751799542,0.3411014430917034,-0.0848422401095383,-0.5379529259668202,-0.4286129191306267,0.6288392497006835,-0.5429338409064666,0.5190592959390941,-1.26597706747075,-0.4372192587626049,0.3499710721550473,-1.318725405308721,-1.60090949976237,-0.3632985815918284,0.8082171650330694
0052-DCKON,0,-0.5631100134969812,1.225698376092084,1.2672231845058413,-0.1286288963473997,-0.0415719635046524,-0.1395789913057944,-0.7581574472670982,-0.4135468110793532,1.2002440461507895,-0.8235569850609465,1.3538285626203304,-0.0867614777773095,1.4299392351474631,1.0002441009677272,1.29278466826114,1.867013013941054,0.3879605511806985,1.1697640526718722,-1.1996568850118527,0.3210644466413197,-0.6964661949569976,0.9393563060826586,-1.2724612829889543,0.0355386306344878
0052-YNYOT,0,-0.5089594168402075,0.0327713686710347,0.2433593521389258,0.8797584513968518,-0.4022961298361659,0.0216661167212983,0.8743186828551633,-0.4135468110793532,0.087555771777759,0.3343203679082179,0.1385560191859778,-0.086849091354545,0.3054294287964439,-0.4286129191306267,1.3318402811176375,-0.6334715386035391,0.2223074574508277,-1.509103582553479,0.4249765615753295,0.1552654357247555,-1.0134294802299066,-1.1775318654548654,-1.0016468612961933,-1.1376208731116448
0056-EPFBG,0,-0.4759533388779836,0.6292348723815595,-0.8263595783613454,-1.0865968767044387,1.401324701821402,-0.6233143153870728,-1.3653946445480023,-0.7543689684390343,0.5644221750804865,0.3830730985595512,0.0372833072331151,-0.0740147389431252,0.0243019772086892,-0.4286129191306267,-0.5037735231377422,-0.4374021250813442,-0.0891179475737453,-0.0961214509638942,-1.1212754467993136,0.3011350001096255,-0.731468275539282,0.8546807792211577,0.8553663160255958,0.6198617279094275
0057-QBUQH,0,-0.5631100134969812,1.225698376092084,0.4456818461929693,0.2999357264439071,0.6798763691583748,0.0216661167212983,-0.4314792082235739,-0.7543689684390343,1.2399829130926838,1.374378621803327,1.1512831387146047,-0.0838017896334785,0.3054294287964439,-0.4286129191306267,0.3945055725616989,-0.6031895019919876,1.0875569236322622,-1.2881534608967062,0.7883814114698308,0.2293015941140121,0.7366745488843156,-1.685585026623871,1.1261807377183566,0.669508129068215
0058-EVZWM,0,-0.5014814773018912,0.0327713686710347,0.5506935213075247,0.980597186171277,1.0406005354898884,-0.1395789913057944,0.9804662339169248,0.2680975036400089,-0.1508774298736046,1.032093825355425,0.6449195789502913,-0.0856525203266671,0.530331390066648,1.0002441009677272,0.8631729268396682,1.1640927523325382,0.4426163326993318,0.8647877797773021,0.6102417791686049,0.2904311485507274,-1.6142985302257895,0.7700052523596567,1.5517462575212666,-0.9968056261885389
0060-FUALY,0,-0.4973557175566132,1.225698376092084,1.3281299560722832,1.43437149265619,-0.4022961298361659,-0.3008240993328872,0.4332573068916376,-0.4135468110793532,0.3657278403710167,-0.6183892435699192,0.4423741550445657,-0.0861037796882167,0.0243019772086892,-0.4286129191306267,1.019395378265658,0.9862600079176428,0.5832452573398362,0.4702921205761209,-0.7222426704445669,0.4342670833209724,1.572835362794444,-0.3307765968398558,-1.3111490575164917,1.0206435845367288
0064-SUDOG,0,-0.5089594168402075,0.0327713686710347,-0.8270596561954424,0.3503550938311197,-0.4022961298361659,-0.5426917613735264,0.3170440397809159,-0.4135468110793532,-0.0316608290479228,1.2108538377436466,0.5436468669974285,-0.061892267061359,0.1929784481613422,-0.4286129191306267,-0.8162184259897217,-0.8280190679328063,0.1857152982026297,-1.2472593776066403,0.6886232173811442,0.3676103923141969,0.7911222297900915,-0.1614255431168538,1.3776512721473488,-0.1558256792866561
0064-YIJGF,0,-0.5107644367287667,-0.56369213503949,0.8128726701768646,1.1822746557201274,0.3191522028268612,-0.1395789913057944,2.0044779029833295,-0.0727246537196721,0.2067723726034409,1.6709577332656045,0.8474650028560169,-0.0787536776822078,0.0243019772086892,-0.4286129191306267,-0.2303842331422601,-0.0381265835261793,0.2029191374848404,0.5018273589341318,-0.3659634058421144,0.2191412845569521,-1.3440046857292598,1.0240318329441596,-0.8468957631860442,-1.1105410179341244
0067-DKWBL,1,1.7576298432218909,-1.1601556387500147,-1.539738891306225,-1.464742132108533,-2.2059169614937337,0.1022886707348447,-1.185352067554784,0.6089196609996901,-1.1443491034209536,-0.8418392590551966,-1.3805346601069624,0.0888510896886313,-1.1564333194598808,0.2858155909185502,-1.2067745545546962,-0.8968670335242321,-0.5565708345556949,-0.8338425753906523,-0.7364938410286649,0.0491668031628078,0.8027895899841863,0.007925510606148,0.2943935853763053,0.5401265987756173
0068-FIGTF,0,-0.5631100134969812,0.6292348723815595,-0.5452783279713854,0.2495163590566946,0.6798763691583748,-0.6233143153870728,-0.1839724012305977,-0.7543689684390343,1.2797217800345777,1.1163954221066883,0.6449195789502913,-0.0787549390030391,1.205037273877259,0.2858155909185502,-0.2303842331422601,-0.2354872927272222,-0.0283149550569745,-0.0141298312330658,-0.9360102292060384,0.3512049180320311,-1.4995694883171906,1.1087073598056605,1.5517462575212666,0.3292046156707089
0071-NDAFP,0,-0.5019971972700509,0.6292348723815595,-0.6845938169566955,0.6780809818480015,-0.0415719635046524,-0.2202015453193408,0.1949743560598906,4.017141234596502,-0.0316608290479228,-0.4700996878387806,0.0372833072331151,-0.0776884286093723,-0.6504039066019222,5.286815161262789,-0.308495458855255,-0.7477166179044582,-1.1262714966521274,-1.3162299956928707,0.1185763940172204,-0.1739499014379076,-0.7217454753775363,-0.4154521237013567,1.7258412428951844,-1.1457448296649009
0074-HDKDG,0,-0.4958085576521339,-0.56369213503949,0.8177732150155439,-0.0277901615729745,1.401324701821402,-0.1395789913057944,0.4309965578325128,-0.4135468110793532,0.5644221750804865,1.741039783576896,-0.2665348286254728,-0.0776740327414271,0.530331390066648,-0.4286129191306267,-0.308495458855255,-0.4766309960391984,-0.9572948268647892,-0.5508392427713417,0.9593954584790084,-0.0501126431964899,0.7366745488843156,0.5159786717751538,-0.0924841598990674,1.2830172924789265
0076-LVEPS,0,-0.5631100134969812,0.6292348723815595,-0.1119301486653202,1.333532757881765,1.401324701821402,-0.7039368694006192,0.7745399848571081,-0.7543689684390343,1.1605051792088958,-0.7443337977525301,1.6576466984789182,-0.0796918163421856,0.1929784481613422,-0.4286129191306267,-0.1522730074292652,-0.4398809516077038,-0.764885388927748,-0.6358826597626227,-1.0215172527106269,-0.0452111054251163,1.670063364411901,-0.4154521237013567,-0.6534568905483579,1.22133540013013
0078-XZMHT,0,-0.5125694566173258,0.6292348723815595,1.621112529641893,0.2495163590566946,1.401324701821402,-0.7039368694006192,-0.1839724012305977,-0.4135468110793532,0.5644221750804865,1.0067017781411889,-0.0639894047197476,-0.0872236712766551,-0.4255019453317185,-0.4286129191306267,1.5271183454001247,1.7086505871837854,0.5691771617300105,0.7657060953879391,-1.1711545438436568,0.1925081679319169,0.769732069434251,0.4313031449136528,-0.2472352580092165,1.1581490713825826
0080-EMYVY,0,-0.4777583587665427,1.225698376092084,1.342831590588321,-1.0613871930108325,0.3191522028268612,-0.7039368694006192,-1.4691630263618278,-0.4135468110793532,0.0080780378939711,-0.0770307969624062,0.1385560191859778,-0.0661951960172149,-0.0319235131088617,-0.4286129191306267,-0.7381072002767268,-0.7134857529892874,0.1616330161462228,-0.7510371430570366,1.7574610111885012,0.2753741417873711,0.5713869461346391,-0.5848031774243586,-0.9242713122411188,-0.3541103966420554
0080-OROZO,0,-0.5133430365695654,1.225698376092084,0.4810357768148698,-0.758870988687557,-0.0415719635046524,-0.6233143153870728,-1.2385666223311047,-0.4135468110793532,0.0080780378939711,-0.1938342141478922,0.2398287311388406,-0.0818501692887837,0.0243019772086892,-0.4286129191306267,0.0820606697097194,0.6680392114180119,0.5036486935643593,1.39620740939746,-1.235284811472098,0.1601689949072911,1.42504880033591,1.1087073598056605,-1.4852440428904092,1.117830175896052
0082-LDZUE,0,-0.3441868870131676,0.0327713686710347,0.6805579595325247,1.5604199111242216,1.401324701821402,-0.1395789913057944,1.5908146525220537,-0.4135468110793532,-0.1508774298736046,-0.4132215020788918,0.1385560191859778,0.2650028730353017,-0.5941784162843712,-0.4286129191306267,-1.2458301674111936,-0.9129361705991798,0.1514118593312065,-0.986025532111892,-0.1023167500362998,0.3193977815545321,-1.5131814085436346,-0.2461010699783548,-0.6921446650758951,1.1876360247981048
0082-OQIQY,0,-0.5631100134969812,0.6292348723815595,-0.586932959100159,-1.036177509317226,-0.7630202961676795,-0.2202015453193408,-1.3208126731020629,-0.4135468110793532,1.1605051792088958,0.0621176217716073,1.1512831387146047,-0.079686789520194,2.3857725705458295,-0.4286129191306267,-0.1522730074292652,0.545959887351226,-0.1461059352093444,1.7636437995559613,-1.456177955525619,0.2580591888793476,-1.0270414004563506,1.3627339403901635,0.9714296396082076,1.7126843279622497
0083-PIVIK,0,-0.5094751368083673,0.0327713686710347,1.342831590588321,-0.758870988687557,-0.4022961298361659,-0.3008240993328872,-0.8505790218984596,-0.4135468110793532,0.6836387759061684,1.128583604769522,-0.0639894047197476,-0.0865886643990248,0.2492039384788929,-0.4286129191306267,1.2146734425481451,0.5905499412614393,-0.2947427006468973,-0.14474675398044,-1.2994150791005397,0.1542975488463675,-0.6964661949569976,-0.4154521237013567,-1.0596785230874992,1.5778868266341484
0089-IIQKO,0,-0.536550435136754,1.225698376092084,0.2006546042590066,-0.9857581419300137,1.0406005354898884,-0.3008240993328872,-1.411513925354147,-0.7543689684390343,0.4452055742548046,1.5856404546257712,0.7461922909031536,-0.0829227151158118,0.6427823707017496,-0.4286129191306267,0.2382831211357091,0.661326203301859,-0.6741932131378204,1.0546095693774582,-1.4205500290653734,0.3501178988838466,-0.7353573956039803,1.5320849941131651,-0.1311719344266047,-0.4106772052350978
0093-EXYQL,0,-0.3906016841475451,-0.56369213503949,0.3644728174377128,0.9301778187840644,-0.4022961298361659,-0.5426917613735264,1.6766692894102424,-0.4135468110793532,0.7233776428480624,-0.0130428379825314,-0.0639894047197476,-0.0831570729533873,-0.5941784162843712,1.0002441009677272,0.2773387339922066,0.9550642643190492,-0.2792879614505718,1.5011892351570315,-0.5512286234353898,0.1762778936637481,-0.7022998750540449,-0.1614255431168538,-1.5626195919454835,-1.0497617874245786
0093-XWZFY,0,0.4273301853538174,1.225698376092084,1.287875480611704,-0.1286288963473997,-0.7630202961676795,-0.3814466533464336,-0.7581574472670982,1.2905639757190523,-2.0186041761426208,0.7040285753474951,-0.5703529644840611,-0.0831571388038508,-0.5379529259668202,1.0002441009677272,0.2773387339922066,0.8707841624228218,-0.8942093678446869,1.3524649819976384,1.4011817465860488,-0.0611507291201804,0.6647258276873976,0.3466276180521519,-1.4852440428904092,-0.7235999761753332
0094-OIFMO,1,1.886559835261828,-1.7566191424605395,-2.2216147017167387,-1.9689358059806588,-2.2059169614937337,3.569058493317339,-1.947437049536661,1.2905639757190523,-1.2238268373047414,-0.6965967489897663,-1.7856255079184131,-0.0590471872252007,-0.762854887237024,-0.4286129191306267,-0.8552740388462191,-0.4164156879436413,-0.2345939076213926,1.4456465250167934,-0.601107720479733,0.2024658226959989,-0.7198009153451872,-0.6694787042858595,-1.3111490575164917,-0.0234352761965565
0096-BXERS,0,-0.4707961391963861,-0.56369213503949,0.2937649561939123,-0.0277901615729745,0.3191522028268612,-0.6233143153870728,0.4309965578325128,-0.4135468110793532,-0.2303551637573926,-0.9779406321235018,0.2398287311388406,-0.0314582710820991,0.2492039384788929,-0.4286129191306267,-1.0505521031287064,-0.816777877871408,-0.0025418830022958,-0.5463632734560111,1.7432098406044034,0.2026396463092208,-1.4859575680907466,1.1933828866671614,-0.962959086768656,1.0516349743510025
0096-FCPUF,0,-0.4973557175566132,-0.56369213503949,0.641353600823091,1.2074843394137336,1.401324701821402,-0.3814466533464336,2.037258764340638,-0.7543689684390343,0.5246833081385925,1.645565686051368,0.7461922909031536,-0.08011197040184,0.1367529578437912,-0.4286129191306267,-0.1132173945727678,-0.4140838615950077,-0.9730439106407676,-0.614520078939454,1.0306513113994986,-0.076457262828091,-1.519015088640682,0.2619520911906509,1.4356829339386548,0.7660929458680376
