cliente_id,edad,pais,ciudad,es_mayor,latitud,longitud,codigo_postal,fecha_registro,ingreso_mediano,densidad_poblacional,antiguedad,cargo_mensual,ingresos_totales,errores_pago,score_riesgo,conexiones_mensuales,dias_activos_semanales,promedio_conexion,caracteristicas_usadas,tasa_crecimiento_uso,dias_ultima_conexion,tickets_soporte,tiempo_resolucion,escaladas,puntuacion_csat,puntuacion_nps,tasa_apertura_email,tasa_clics_marketing,referencias_hechas,cancelacion,fecha_ultimo_pago,intentos_cobro_fallidos,dias_mora,cambio_plan_reciente,downgrade_reciente,visitas_app_mensual,tiempo_sesion_promedio,features_nuevas_usadas,competidores_area,ofertas_recibidas,riesgo_soporte_interaccion,intensidad_uso,dias_desde_ultimo_contacto,ratio_carga_financiera,valor_diario_cliente,log_errores_pago,log_tickets_soporte,log_antiguedad,genero_Masculino,segmento_cliente_PYME,segmento_cliente_Residencial,tiene_pareja_Si,tiene_dependientes_Si,borough_BROOKLYN,borough_MANHATTAN,borough_QUEENS,borough_STATEN ISLAND,tipo_contrato_Mensual,tipo_contrato_Un año,metodo_pago_Cheque por correo,metodo_pago_Tarjeta de crédito,metodo_pago_Transferencia bancaria,descuento_aplicado_15%,descuento_aplicado_20%,descuento_aplicado_25%,descuento_aplicado_No,aumento_precio_3m_Si,facturacion_sin_papel_Si,servicio_telefono_Si,lineas_multiples_Si,lineas_multiples_Sin servicio,tipo_internet_Fibra óptica,tipo_internet_No,seguridad_online_No internet service,seguridad_online_Si,respaldo_online_No internet service,respaldo_online_Si,proteccion_dispositivo_No internet service,proteccion_dispositivo_Si,soporte_tecnico_No internet service,soporte_tecnico_Si,streaming_tv_No internet service,streaming_tv_Si,streaming_peliculas_No internet service,streaming_peliculas_Si,nivel_riesgo_High,nivel_riesgo_Low,nivel_riesgo_Medium,nivel_riesgo_Off,tipo_queja_Facturacion,tipo_queja_Ninguna,tipo_queja_Precio,tipo_queja_Red,tipo_queja_Servicio,respuesta_encuesta_Muy insatisfecho,respuesta_encuesta_Muy satisfecho,respuesta_encuesta_Neutral,respuesta_encuesta_No respondió,respuesta_encuesta_Satifecho,respuesta_encuesta_Satisfecho,respuesta_encuesta_Sin Respuesta,precio_vs_mercado_Bajo,precio_vs_mercado_Competitivo
12072-C54C1,0.6853297254981557,USA,New York,-0.43858290617060547,-0.11427279438052491,0.14948772188592627,-1.3498383658263071,2024-10-17,1.2632934850655932,1.8162604267030529,-0.6990515874202294,0.09919357370507638,-0.5177189868918224,-0.4286129191306267,-0.46718609941926786,-0.9605484582364072,-0.56369213503949,0.42187919983366984,-0.7630202961676795,0.3962769631109539,-0.22020154531934086,-0.7543689684390343,-0.2170386732382894,-0.34390396526257505,-0.22602574384432766,0.04781690483586511,-0.20059998406151447,-0.21698303425789117,0.6440975955665902,0,2025-11-16,-0.9334645229737407,2.2297097950862708,1.7031393232743213,-0.5211479912006457,-0.08329323080611808,-0.6739535750165458,-1.5808781776880674,-1.0961496742349581,-0.9215262682492265,-0.48567267110197937,-0.7818953123879081,-1.0983662976150366,-0.06792002341359918,0.09919357370507623,-0.5754883200036425,-1.0474797545059793,-0.2322354023528107,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
12073-F4FCE,0.8546807792211577,USA,New York,-0.43858290617060547,1.017460990692127,0.3407518537492523,-0.731468275539282,2025-06-14,-1.666781767871391,-0.23780682528069103,-0.9724408774157115,0.042226691509959974,-0.7140968125515993,-0.4286129191306267,-0.4321171415844049,-1.0109678256236199,0.03277136867103472,-0.5662806629942966,-0.0415719635046524,0.1362623996371767,-0.6233143153870728,-0.41354681107935326,-1.2723378549907534,-0.34390396526257505,-0.47920752372648434,0.44520557425480467,-0.8190803775545751,-0.8815089893455917,0.6440975955665902,0,2025-11-19,-0.9334645229737407,0.23603131016697382,-0.5871510253650176,-0.5211479912006457,-0.6372585282952956,1.503266781256092,-0.629428562226577,0.21725326410173695,0.017027676977623536,-0.4620621736661024,-1.115947899552863,-0.6728007778121265,-0.04661120795947556,0.042226691509959814,-0.5754883200036425,-0.31209685557275907,-0.7258651336635188,True,True,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
12074-44D88,0.6853297254981557,USA,New York,-0.43858290617060547,0.984636351694848,0.24486814770346638,-1.4062306067644321,2022-11-27,1.2632934850655932,1.8162604267030529,0.31639434684870404,-0.4991621424943432,-0.1598542601089934,1.0002441009677272,-0.5631100134969812,-0.07820952896018715,0.03277136867103472,1.2227682420406796,-0.0415719635046524,0.47042174097652323,0.021666116721298322,-0.7543689684390343,-1.2751880891075729,-0.34390396526257505,1.0095013419805974,1.3989383808602596,1.654841196417667,1.2449740669350498,-0.555439892356522,0,2025-11-14,-0.9334645229737407,2.2297097950862708,-0.5871510253650176,1.9188407455934968,0.678409053241501,-1.005230470021545,1.2734706686964037,0.21725326410173695,0.9555816222044734,-0.4993110329748773,-0.13408305223157005,-1.291805170252723,-0.08338224683544208,-0.4991621424943434,1.5835485091415733,-1.0474797545059793,0.595749149042798,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
12075-7495B,-0.2461010699783548,USA,New York,-0.43858290617060547,-0.5471955199825915,0.05942555304268894,1.4794964812416855,2024-02-20,0.3774567806892957,-0.8540270008758142,-0.46471791028124476,0.8438321052555271,-0.13339134576189132,0.2858155909185502,-0.4932299578113352,1.6360489622050405,0.03277136867103472,0.5030882285889263,0.6798763691583748,0.19110922161992652,-0.6233143153870728,-0.07272465371967214,1.2914477330884935,-0.34390396526257505,0.0474105784284016,0.20677237260344092,0.6427823707017496,1.11206887591751,0.6440975955665902,0,2025-11-02,1.8761970772025727,-0.7608079322926747,-0.5871510253650176,-0.5211479912006457,-0.5333900350160748,1.2047865997438676,-0.3122786904060802,1.092855222992867,-0.9215262682492265,-0.4695046130752375,1.6704253158183742,0.681271330651678,-0.07488186140682244,0.8438321052555265,0.7867122545606492,0.20966561468712602,0.04097979730702095,True,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
12076-6D9BF,-1.0928563385933643,USA,New York,-0.43858290617060547,1.011024589842072,0.34109634231641833,-1.2137191635618676,2025-12-11,1.2632934850655932,1.8162604267030529,-1.2458301674111936,0.8792329534767782,-0.8865107268856157,1.7146726110169042,2.27334981138164,-1.6916292853509896,-2.3530826461710643,-1.2999622331279905,-1.8451927951622202,-0.7636317536353495,0.2635337787619375,0.6089196609996901,1.6983186532644943,0.7131975451975773,-1.0969710666389472,-1.4622600389561051,-1.3251097904125335,-1.413129753415752,-0.555439892356522,1,2025-12-18,0.003089343751697124,-0.7608079322926747,-0.5871510253650176,-0.5211479912006457,1.5786026616614146,0.6719152273062168,0.004871181414416586,0.21725326410173695,1.8941355674313234,1.5171134374804558,-0.47375521562920636,-0.8855835377135816,0.27101991121465346,0.879232953476778,2.148912829124941,0.945048513620346,-2.016278044891463,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
12077-C35A4,-0.9235052848703624,USA,New York,-0.43858290617060547,0.9359890074869311,0.20756602669202137,-1.0173186002946049,2021-04-06,1.0588696302095246,-1.5797974299100703,0.9412841525526631,0.34781332385662034,0.8225767511979789,-0.4286129191306267,-0.5494434343407479,-0.1790482637346123,1.225698376092084,0.7246628630806382,1.401324701821402,0.0001610265688713308,0.021666116721298322,-1.0951911257987155,-1.0037032894805042,-0.34390396526257505,1.0702649691523145,1.5976327155697294,1.711066686735218,1.2449740669350498,-0.555439892356522,0,2025-11-06,-0.9334645229737407,-0.7608079322926747,-0.5871510253650176,1.9188407455934968,0.8861460397999426,-1.3163479172832793,-0.3122786904060802,0.21725326410173695,-0.9215262682492265,-0.4993110329748773,-0.7965901812722188,0.19767414905746208,-0.08588619878038513,0.34781332385662017,-0.5754883200036425,-2.3046251236990845,0.8726703724251854,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
12078-A41AC,1.6167605209746663,USA,New York,-0.43858290617060547,0.2193863577054334,0.31363833807689495,0.7463973490460614,2025-04-15,-0.23581478387891028,-0.10086900848177476,-0.933385264559214,-0.4995690487957368,-0.7568536877748768,-0.4286129191306267,0.9659996920966755,-1.0613871930108323,0.03277136867103472,-0.8438615242137714,-0.7630202961676795,1.0849092835610359,-0.46206920735998,0.9497418183593712,0.48768171214536105,0.7131975451975773,-2.008425474214711,-1.9391264422588326,-1.2126588097774318,-1.147319371380672,-0.555439892356522,0,2025-12-09,0.939643210477135,-0.2623883110628505,-0.5871510253650176,1.9188407455934968,0.6091633910553539,0.1853804959501007,-0.9465784340470738,-1.5339506536805232,-0.9215262682492265,0.8051322880942271,-1.1690216750837437,-1.1950857339338796,-0.05170270305055257,-0.499569048795737,-0.5754883200036425,1.2246281162471035,-0.6354718001622666,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
12079-62752,-0.5848031774243586,USA,New York,-0.43858290617060547,-0.14886397451374336,0.24653389863204303,0.7580647092401561,2025-12-11,-0.23581478387891028,-0.10086900848177476,-1.2458301674111936,-1.3919145677520968,-0.9186864716690488,-0.4286129191306267,-0.3931802839883438,-1.036177509317226,1.225698376092084,-0.5603300014044716,0.6798763691583748,1.0341251891325638,-0.38144665334643363,-0.41354681107935326,0.5033579997878691,-0.34390396526257505,0.23982873113884065,-0.19061629681549863,-0.031923513108861774,-0.6156986073105114,-0.555439892356522,0,2025-11-07,-0.9334645229737407,0.7344509313967981,1.7031393232743213,-0.5211479912006457,-0.6372585282952956,1.4822046716735762,-0.9465784340470738,-1.5339506536805232,0.017027676977623536,-0.45099017021014765,-1.4499466593592676,-0.4987057924382088,0.2570011762732766,-1.391914567752097,-0.5754883200036425,-0.31209685557275907,-2.016278044891463,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
1208-DNHLN,-1.939611607208374,USA,New York,-0.43858290617060547,-0.30973916538050367,-0.053514547062063225,-1.5015140483495397,2024-02-20,1.2632934850655932,1.8162604267030529,-0.38660668456824987,-0.6293721589403237,-0.5380655409029533,-0.4286129191306267,0.025842190141452476,0.022629205814238,1.225698376092084,-0.25264579331882436,-0.7630202961676795,-0.43759786740455847,-0.5426917613735264,0.6089196609996901,-0.5369774528512917,-0.34390396526257505,-2.190716355729864,-1.581476639781787,-0.9315313581896769,-0.7486037983280517,-0.555439892356522,0,2025-12-10,1.8761970772025727,2.2297097950862708,-0.5871510253650176,-0.5211479912006457,0.2975579112176915,0.40593087200701655,-0.9465784340470738,1.092855222992867,-0.9215262682492265,-0.08062798838215186,-0.6428592452517368,-0.808207988658507,-0.07640318885409071,-0.6293721589403238,-0.5754883200036425,0.945048513620346,0.11563061283805276,True,False,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
1208-NBVFH,-0.4154521237013567,USA,New York,-0.43858290617060547,0.18468977263962055,0.4706276170556533,1.1255865553541429,2024-05-20,0.3774567806892957,-0.8540270008758142,-0.5037735231377422,-0.6537865370239451,-0.5954129043546408,-0.4286129191306267,-0.5631100134969812,1.0310165535584894,0.6292348723815595,-0.25684626032340674,1.0406005354898884,-0.9891131328977657,-0.46206920735998,-0.7543689684390343,-0.009684141239662138,-0.34390396526257505,0.9487377148088791,0.8028553767318503,1.4299392351474631,1.6436896399876704,-0.555439892356522,0,2025-12-09,-0.9334645229737407,0.23603131016697382,-0.5871510253650176,-0.5211479912006457,-0.5333900350160748,0.09421165018578206,0.004871181414416586,1.092855222992867,0.017027676977623536,-0.4993110329748773,0.507048156181469,-0.595425228757052,-0.07401992667313248,-0.6537865370239452,-0.5754883200036425,-1.0474797545059793,0.0010682681965804562,True,False,True,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
12080-3D73B,-2.108962660931376,USA,New York,-0.43858290617060547,1.153592837596213,0.23410722166329534,-1.332337325535165,2025-03-16,1.2632934850655932,1.8162604267030529,-0.933385264559214,-1.4460331058374574,-0.877532186618627,-0.4286129191306267,-0.4664125194670282,-0.12862889634739974,1.225698376092084,1.19896559568138,-0.7630202961676795,1.3114063447120217,-0.22020154531934086,-0.7543689684390343,0.007417263461255461,-0.34390396526257505,-0.2158984726490416,0.40546670731291073,-0.8190803775545751,-0.7486037983280517,-0.555439892356522,0,2025-12-03,0.939643210477135,-0.7608079322926747,-0.5871510253650176,-0.5211479912006457,-1.1912238257844732,-0.4678457883876408,-0.629428562226577,1.092855222992867,-0.9215262682492265,-0.4855626843126818,-0.7581574472670982,-0.595425228757052,-0.05188005228840207,-1.4460331058374576,-0.5754883200036425,-1.0474797545059793,-0.6354718001622666,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
12081-7CECF,0.5159786717751538,USA,New York,-0.43858290617060547,1.3230933690067472,0.37705460515339523,-1.289557004823484,2025-12-11,1.2632934850655932,1.8162604267030529,-1.2458301674111936,-0.8806368000509267,-0.911443109970512,-0.4286129191306267,2.0154898273017654,-1.6664196016573833,-2.3530826461710643,-1.496334065592209,-1.1237444624991932,-1.954010927038736,1.7953623050193188,1.2905639757190523,-0.10801721826993915,2.827400566117882,-1.7451164231372682,-1.8596487083750448,-1.6624627323178394,-1.5460349444332921,-0.555439892356522,1,2025-12-22,0.939643210477135,0.7344509313967981,-0.5871510253650176,-0.5211479912006457,0.9900145330791634,0.9938646166389586,-0.629428562226577,-0.2205477153438281,1.8941355674313234,2.0670473839682737,-0.362300287014357,-0.9049274249773501,0.26596892618896945,-0.8806368000509267,-0.5754883200036425,1.4668109838802312,-2.016278044891463,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
12082-1831D,0.6006541986366548,USA,New York,-0.43858290617060547,0.016000094012981365,0.38926795311799656,-0.7100781151834414,2021-02-05,-1.666781767871391,-0.23780682528069103,1.0584509911221553,0.45482968112316063,1.005505501774042,0.2858155909185502,-0.460739599817271,0.2495163590566946,-0.56369213503949,-0.7854050250666688,1.0406005354898884,-1.1861554192802375,-0.6233143153870728,-0.41354681107935326,1.968378335833153,-0.34390396526257505,0.3309741718964169,0.20677237260344092,-0.8190803775545751,-0.7486037983280517,-0.555439892356522,0,2025-12-05,0.003089343751697124,0.7344509313967981,-0.5871510253650176,-0.5211479912006457,0.0551980935661763,1.4238325394020324,-0.9465784340470738,-1.5339506536805232,-0.9215262682492265,-0.4702011960741221,0.7915860327629084,1.5710901447850352,-0.08620716453763093,0.4548296811231605,0.7867122545606492,-0.31209685557275907,0.9159371782317673,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,True,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
12083-7C119,-0.6694787042858595,USA,New York,-0.43858290617060547,0.6382023814403273,0.2148223655379305,-1.203996363400122,2023-08-24,1.2632934850655932,1.8162604267030529,-0.07416178171627036,-0.1064975616494334,-0.17394898303213133,-0.4286129191306267,-0.5035443571745302,0.8545487677032455,0.03277136867103472,0.012333666886904094,-0.7630202961676795,-0.05570147730244799,-0.22020154531934086,-0.7543689684390343,-0.7756845601349347,-0.34390396526257505,-0.14500757428203745,0.2862501064872288,0.36165491911399494,0.4475429208298092,-0.555439892356522,0,2025-12-22,0.003089343751697124,-0.7608079322926747,-0.5871510253650176,1.9188407455934968,0.5399177288692066,0.8711026065008663,-0.629428562226577,1.092855222992867,0.017027676977623536,-0.4908420501989649,0.8477817950897231,0.9907735268719762,-0.08050324187242128,-0.10649756164943366,-0.5754883200036425,-1.0474797545059793,0.3624454784934068,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
12084-8CAA4,0.9393563060826586,USA,New York,-0.43858290617060547,-0.23079937547594584,0.1533952089998128,-0.731468275539282,2025-12-11,-1.666781767871391,-0.23780682528069103,-1.2458301674111936,0.3984731583801348,-0.8933217351202526,-0.4286129191306267,-0.3624949458828387,1.2579037068009462,-0.56369213503949,0.45618301370442477,0.3191522028268612,-0.50767991771585,-0.6233143153870728,-0.07272465371967214,-1.1732922194312716,-0.34390396526257505,0.4626286974351383,0.4849444411966986,0.36165491911399494,-0.21698303425789117,-0.555439892356522,0,2025-12-16,-0.9334645229737407,-0.7608079322926747,-0.5871510253650176,-0.5211479912006457,-1.5374521367152092,0.7739160151415435,0.6391709250554102,-0.2205477153438281,1.8941355674313234,-0.4137413109013728,2.102820487055255,-0.3439546943280597,0.27042986812137954,0.3984731583801346,-0.5754883200036425,0.20966561468712602,-2.016278044891463,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
12085-19AA6,0.6006541986366548,USA,New York,-0.43858290617060547,-0.5443004009569116,0.06113668431244293,-0.7334128355716312,2024-02-20,-1.666781767871391,-0.23780682528069103,-0.38660668456824987,1.4558191825516356,0.141383692328648,-0.4286129191306267,-0.4937456777794949,-0.6580322539131318,0.03277136867103472,-0.34400595066848755,-0.0415719635046524,-0.6102637884613636,-0.5426917613735264,-0.07272465371967214,-1.3215043935058917,-0.34390396526257505,1.0095013419805974,0.40546670731291073,0.02430197720868923,0.048827347777188904,-0.555439892356522,0,2025-12-21,-0.9334645229737407,2.2297097950862708,1.7031393232743213,-0.5211479912006457,-1.2604694879706204,-1.0693194606083434,-0.9465784340470738,-0.2205477153438281,-0.9215262682492265,-0.46972458665383265,-0.744431470836698,-0.9049274249773501,-0.0763956341337488,1.4558191825516351,-0.5754883200036425,0.20966561468712602,0.11563061283805276,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
12086-42A1A,-1.7702605534853721,USA,New York,-0.43858290617060547,0.4389661342140649,0.27385592208340975,0.7619538293048544,2025-11-11,0.3774567806892957,-0.8540270008758142,-1.2067745545546962,-0.9209205238889018,-0.8993343306248878,-0.4286129191306267,-0.3666207056281167,-0.7840806723811632,-0.56369213503949,-0.8995177120244856,-0.0415719635046524,-0.7565219804153634,-0.7039368694006192,-0.07272465371967214,0.9886103581764091,-0.34390396526257505,-0.5197166085076295,0.40546670731291073,-0.25682547437906544,-0.6156986073105114,-0.555439892356522,0,2025-12-07,-0.9334645229737407,0.7344509313967981,-0.5871510253650176,-0.5211479912006457,-0.7411270215745164,1.1503260021090764,1.2734706686964037,0.655054243547302,-0.9215262682492265,-0.4155010995301338,-0.5524292828867474,-1.4852440428904092,0.08867056657708927,-0.9209205238889019,-0.5754883200036425,0.20966561468712602,-1.6684120297005995,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
12087-CA075,-0.5001276505628577,USA,New York,-0.43858290617060547,0.2543575234910199,0.4656793584304325,0.5052719050347685,2021-06-05,0.3774567806892957,-0.8540270008758142,0.7069504754136784,1.6195989688625956,1.557551698620036,-0.4286129191306267,-0.5089594168402075,-0.758870988687557,0.03277136867103472,-0.005868356799619205,0.6798763691583748,1.0016233686983416,-0.30082409933288723,-0.07272465371967214,0.5446863944817535,-0.34390396526257505,-0.4184438965547667,-0.8661770348276959,-0.762854887237024,-0.7486037983280517,-0.555439892356522,0,2025-11-03,-0.9334645229737407,-0.7608079322926747,-0.5871510253650176,-0.5211479912006457,-0.8449955148537371,-1.5946686510522385,-0.9465784340470738,-0.6583486947893932,-0.9215262682492265,-0.4762138072223889,-0.8505790218984596,1.4163390466748862,-0.08513041036935212,1.6195989688625951,-0.5754883200036425,0.20966561468712602,0.7789835870572279,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
12088-C7153,-0.6694787042858595,USA,New York,2.280070622750189,0.4427362686116928,0.16970589210853868,-1.5909638098376,2020-06-10,1.2632934850655932,1.8162604267030529,1.4490071196871297,0.5010135463313443,1.3730059460889874,-0.4286129191306267,-0.4952928376839742,-0.07820952896018715,-0.56369213503949,0.20660526584883152,1.401324701821402,1.1052229213324247,0.021666116721298322,0.26809750364000895,-0.8034743427739259,1.7702990556577296,-0.3779348117736216,0.6836387759061684,0.4178804094315459,0.18173253879472911,0.6440975955665902,0,2025-11-04,0.003089343751697124,-0.7608079322926747,1.7031393232743213,-0.5211479912006457,-1.121978163598326,0.885244308649127,0.004871181414416586,-1.5339506536805232,0.017027676977623536,-0.46074233219453165,0.36543483511789565,0.9520857523444389,-0.08707850488078374,0.501013546331344,-0.5754883200036425,0.6143760283879321,1.0461781082708523,True,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
12089-75E0D,0.6853297254981557,USA,New York,-0.43858290617060547,-0.2951881792189489,0.027812252617531893,0.45082422412899265,2022-12-27,0.3774567806892957,-0.8540270008758142,0.0820606697097194,0.8332525414192916,0.3888974033420834,-0.4286129191306267,0.7184541073799958,-0.10341921265379345,-0.56369213503949,1.371184742869251,1.0406005354898884,-1.1404497342946127,-0.46206920735998,0.9497418183593712,1.0769676157978174,0.7131975451975773,-2.2616072540968677,-1.5019989058979992,-1.7186882226353903,-1.6789401354508324,-0.555439892356522,0,2025-11-19,-0.9334645229737407,-0.7608079322926747,-0.5871510253650176,-0.5211479912006457,-1.6066977989013562,-1.0058322445810457,-1.5808781776880674,0.21725326410173695,-0.9215262682492265,0.593957652642905,0.3326539737605871,1.1455246249821252,-0.08185057134977239,0.8332525414192913,-0.5754883200036425,1.2246281162471035,0.46349662802891584,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,True,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1209-VFFOC,-1.0928563385933643,USA,New York,-0.43858290617060547,-0.0829231786269788,0.4509702350023779,0.7930667898224406,2020-06-10,-0.23581478387891028,-0.10086900848177476,1.370895893974135,0.23489682521987168,1.050989086176315,-0.4286129191306267,-0.5631100134969812,1.1318552883329147,0.03277136867103472,1.3806357936295608,-0.7630202961676795,0.38408878044812067,-0.058956437292248066,-1.0951911257987155,-1.1070242762152154,-0.34390396526257505,1.4551012745731926,1.3194606469764716,1.4299392351474631,0.7133533028648896,3.0431725714128146,0,2025-12-23,-0.9334645229737407,-0.7608079322926747,-0.5871510253650176,-0.5211479912006457,0.2283122490315443,-0.04931158225507601,1.2734706686964037,-1.0961496742349581,0.9555816222044734,-0.4993110329748773,1.1396875605095669,0.3137374726400739,-0.08692482327012399,0.23489682521987146,-0.5754883200036425,-2.3046251236990845,1.0216637788898233,True,True,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
12090-B285F,0.17727656432914998,USA,New York,-0.43858290617060547,0.5847682537781655,0.3546618291679126,0.7250071886902208,2022-04-01,-0.23581478387891028,-0.10086900848177476,0.5507280239876886,-0.33253401207362765,0.06302395053142357,6.715672181361143,-0.2998349697514292,1.4343714926561901,1.225698376092084,0.3095167074610958,1.401324701821402,-0.870278351935141,-0.46206920735998,4.698785549315864,-0.9196213830343254,2.827400566117882,-1.52231645684097,-1.2635657042466355,-1.1564333194598808,-0.7486037983280517,-0.555439892356522,0,2025-12-07,0.003089343751697124,0.7344509313967981,1.7031393232743213,1.9188407455934968,0.0898209246592499,0.6701099036277154,0.004871181414416586,-0.2205477153438281,1.8941355674313234,0.13703586763772657,0.4332573068916376,1.2422440613009684,-0.08452096888066785,-0.3325340120736279,4.1369514185699625,2.9375767817466714,0.7103114936842703,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
12091-845C3,2.124813682143672,USA,New York,-0.43858290617060547,0.43654256772635475,0.1629700774573047,-0.7022998750540449,2022-08-29,-1.666781767871391,-0.23780682528069103,0.31639434684870404,-0.7559200186737609,-0.3089931463030633,-0.4286129191306267,-0.5631100134969812,1.1822746557201274,0.6292348723815595,0.23355826246156727,-0.7630202961676795,0.24087763415982924,0.021666116721298322,-0.7543689684390343,0.2532499560369475,-0.34390396526257505,1.627264884893059,0.9220719775575321,2.0484196286405236,2.1753104040578304,1.8436350834897024,0,2025-12-15,-0.9334645229737407,-0.2623883110628505,-0.5871510253650176,-0.5211479912006457,-0.8796183459468108,0.8909611669643817,1.5906205405169005,1.092855222992867,1.8941355674313234,-0.4993110329748773,0.6407940705192885,0.08161082547485028,-0.0833830611884465,-0.755920018673761,-0.5754883200036425,-1.0474797545059793,0.595749149042798,True,False,True,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
