Address Borough,Business Name,License Type,Latitude,Longitude
Queens,"SALEEM, YOUSAF",Business,40.701332433247856,-73.90517725005189
Queens,"AMBALA SUPERMARKET, INC.",Business,40.74868386792373,-73.89439807289745
Queens,ALL SEASON RENOVATION LLC,Business,40.6087074535504,-73.74870358079123
Queens,TOMORROW WINDOW CORPORATION,Business,40.73972014218334,-73.82148233569146
Queens,"HERNANDEZ GROCERY STORE, INC.",Business,40.74311987551934,-73.86747810491028
Queens,BIG V CLEANERS CORP.,Business,40.79015876401473,-73.81184925658849
Queens,"CINDERELLA LAUNDROMAT, INC.",Business,40.69732391077624,-73.90711953932735
Queens,NORBERT AMARO CORP,Business,40.73507059247194,-73.91897087656503
Queens,"LEE, WING-WONG",Business,40.782628751463456,-73.91509986020928
Queens,RIDDHI & SIDDHI FOOD INC.,Business,40.71103757561444,-73.87341777841861
Queens,"KIM, LUCY",Business,40.7576804087169,-73.79584947230474
Queens,117 W INDIAN MARKET INC,Business,40.68597032975087,-73.82569346314608
Queens,FAST TOWING & COLLISION INC.,Business,40.75680454437737,-73.93834204550221
Queens,LUCKY JNK INC,Business,40.70186516074308,-73.8817194547595
Queens,METROPOLITAN RESTAURANT EQUIPMENT INC.,Business,40.71280147300678,-73.90357018252688
Queens,"GURU RAM DASS GENERAL CONTRACTORS, INC.",Business,40.70749157173203,-73.81311415301096
Queens,LIBERTY AVENUE DELI & GROCERY INC.,Business,40.68015644832721,-73.84658383960058
Queens,BOOST MOBILE OF GLEN OAKS INC.,Business,40.74414763260008,-73.71738028116928
Queens,"BIG APPLE FORD, INC.",Business,40.71356496929035,-73.90087090117271
Queens,"O'QUINN, TOMMIE C",Business,40.75772549558657,-73.86346406832064
Queens,108 BAGEL CORP.,Business,40.581852966354255,-73.82993248770484
Queens,BINAY CORP,Business,40.727437197298,-73.70954251036729
Queens,"LALL, CHRISTOPHER",Business,40.684533472535186,-73.85652888829338
Queens,"BACARELLA PAVING & CONSTRUCTION, INC.",Business,40.76740605380161,-73.80112652403652
Queens,BROOKLYN QUEENS CONSTRUCTION CORP.,Business,40.73908821802176,-73.84989794155028
Queens,"KONG, HENRY",Business,40.737522274185594,-73.8596443866641
Queens,"GIM, HYUN JU",Business,40.679406098464064,-73.86318096081612
Queens,"AHMED, AHMED ABDO",Business,40.70747256482814,-73.79702758738217
Queens,JAMAICA ESTATES GOLD MANAGEMENT INC.,Business,40.71215987952714,-73.78897665065531
Queens,Z & J LAUNDROMAT INC,Business,40.74019527882123,-73.9193002466617
Queens,R.V. DELI & MINI MARKET CORP.,Business,40.676510933907615,-73.79059281580544
Queens,MOBILE NORTHEAST LLC,Business,40.71901685968388,-73.83851823470489
Queens,LOS PAISAS DELI GROCERY CORP,Business,40.745600164781486,-73.86429009958695
Queens,SP PLUS CORPORATION,Business,40.72728694715703,-73.85730996350712
Queens,ALPHA HORIZON CONSTRUCTION LLC,Business,40.78321261770536,-73.84562419551791
Queens,"DIAZ, JOSE I",Business,40.76766130031707,-73.91835721602779
Queens,KRV HOME IMPROVEMENT CORP,Business,40.78576820871185,-73.85208575574714
Queens,"CHOI, JUNG SUN",Business,40.74689887636727,-73.89642554764752
Queens,"INNSBRUCK RENOVATIONS, LLC",Business,40.750609810332584,-73.76283610228722
Queens,LIFE MEDICAL SUPPLY INC,Business,40.73260230643149,-73.85631353690415
Queens,"SAL MUSSO, GENERAL CONTRACTOR, INC.",Business,40.650138251341865,-73.83962552893897
Queens,JFC PRO-RENOVATIONS INC.,Business,40.74517007688494,-73.91353802701913
Queens,NUT ORCHARD INC,Business,40.75795052926277,-73.82853355390057
Queens,"MORGAN AND BROTHER MANHATTAN STORAGE COMPANY, INC.",Business,40.69763963189341,-73.81422006288403
Queens,GREEN FAMILY ENTERPRISES INC,Business,40.73237111564394,-73.75124286470327
Queens,JMAC QUALITY FLOORING INC.,Business,40.77499306368767,-73.9047835213377
Queens,AZAL FOOD CORP.,Business,40.76758249548565,-73.911978242309
Queens,KENNY CAPITAL IMPROVEMENT INC.,Business,40.74472883971604,-73.92217102836307
Queens,"COMFORT, WILLIAM T",Business,40.754246620133905,-73.92478393478214
Queens,REJIN CONSTRUCTION LLC,Business,40.74261506146813,-73.76319295951784
Queens,CCP REPAIR AND PARTS INC,Business,40.67610069874368,-73.81896678072174
Queens,"WALGREEN EASTERN CO., INC.",Business,40.72362266754968,-73.84869171360836
Queens,"IONIAN GENERAL CONSTRUCTION, INC.",Business,40.765034633441495,-73.9041696224706
Queens,SUPER DELI SAN DIEGO CORP,Business,40.753918913154465,-73.86148671400946
Queens,U&R CITY SUPPLIES INC.,Business,40.74583508053715,-73.92651128430167
Queens,YAHO DEVELOPMENT INC.,Business,40.75499332443121,-73.8259640284511
Queens,BELUX CATERING CORP.,Business,40.71761280686733,-73.7353784004134
Queens,M & M RESTORATION CORP.,Business,40.77738483503895,-73.817019695771
Queens,SAGITTARIUS PAINTING CORP.,Business,40.74345677556614,-73.87673041909295
Queens,"MTN CONSTRUCTION, CORP.",Business,40.75703507386507,-73.88470042952056
Queens,G & A HOME IMPROVEMENTS AND RENOVATIONS INC.,Business,40.74262790183911,-73.92448669833499
Queens,"GROWING FARM MARKET, INC",Business,40.74919815863152,-73.88963322169565
Queens,CROSSBAY PAWNBROKERS LLC,Business,40.67004759719149,-73.84264537457251
Queens,"RAUL, RODRIGUEZ",Business,40.673609538209355,-73.83812347198719
Queens,"RITE AID OF NEW YORK, INC.",Business,40.67028593937691,-73.85701735169984
Queens,71-61 AUSTIN ST. DELI CORP.,Business,40.71958601182384,-73.84320302132501
Queens,ORTHOCARETECH INC.,Business,40.71017845806839,-73.84842284951634
Queens,DIAMOND BUILDERS NY INC,Business,40.66658698361787,-73.77382266762916
Queens,"HALEY, CHARLES J",Business,40.57604014074611,-73.84598064142891
Queens,"ROSEFORT, RULX",Business,40.69398003305432,-73.7364674923593
Queens,EOS CONSTRUCTION CORP,Business,40.694757409155635,-73.80906044271238
Queens,"K & A PLUS OF NEW YORK, INC.",Business,40.770524948631135,-73.89265939034549
Queens,P & A PAGER REPAIR & WHOLESALERS CORP.,Business,40.653573149725744,-73.83850004782107
Queens,"KIM, CHONGSUK",Business,40.78487162088295,-73.846508668433
Queens,JACKSON HEIGHTS FLOWERS INC,Business,40.749978503481046,-73.88216457529349
Queens,"CERINA GENERAL CONTRACTING, INC.",Business,40.77955841289897,-73.89623031641383
Queens,"YANG, YU JEONG",Business,40.68511765812926,-73.8497237657118
Queens,GLENDALE GENERAL CONSTRUCTION CORP,Business,40.695301735478075,-73.89823307314695
Queens,FOREST HILLS DELI BAGELS INC.,Business,40.717976239931915,-73.83632383053464
Queens,Lee Family Farm,Business,40.76267707032424,-73.92686090593882
Queens,"RANGEL DOITCHINOV,MIHO",Business,40.75163146228412,-73.88277161472887
Queens,TGM AUTO SERVICE INC.,Business,40.75815966014344,-73.93688612155215
Queens,"COSMOS CONSTRUCTION, INC.",Business,40.71354128198315,-73.79549408546168
Queens,NUGACON BUILDING SERVICES LLC,Business,40.67952671064671,-73.80259638736692
Queens,MANSON AFRICAN-CARRIBEAN FOOD MART INC.,Business,40.73726915662102,-73.8637152782469
Queens,SPRINT SPECTRUM L.P.,Business,40.706582079150245,-73.79175713079098
Queens,BOCCIA ENTERPRISE INC.,Business,40.77511296325099,-73.93043971589583
Queens,NINO AQ LLC,Business,40.774793192320104,-73.9087878567549
Queens,RAJA-Z.-I. CONSTRUCTION LTD.,Business,40.736230600442624,-73.79923494119909
Queens,NEW BRICK CONSTRUCTION INC.,Business,40.69337544982349,-73.82370517286681
Queens,"DIAZ, DENISE C",Business,40.76471158578104,-73.86879970785932
Queens,RITA WIRELESS INC.,Business,40.69517869636676,-73.84460913894043
Queens,"MOLINA CARPENTRY, CORP.",Business,40.6835013336935,-73.82474444164711
Queens,"MANDUCATIS RUSTICA VIG, LTD.",Business,40.74599440623777,-73.95299713913137
Queens,JR & Z Home Improvements Inc.,Business,40.716775854346146,-73.9035283588049
Queens,"L I K SUPPLY, CORP",Business,40.702486752750566,-73.83198345644185
Queens,TGG MARKETING CORP.,Business,40.72468996621223,-73.81805911353514
Queens,P.K. GENERAL CONTRACTING INC,Business,40.71204522521292,-73.90186872257284
Queens,LANLARR INC.,Business,40.704111720482565,-73.82466501108598
Queens,USA FU YUEN CONSTRUCTION INC.,Business,40.73036690619478,-73.87158783554514
Queens,2K1 REMODELING COMPANY CORP.,Business,40.70528716911412,-73.89819618892477
Queens,EUROART INC,Business,40.7301588690748,-73.85583171353642
Queens,"WIGGINS, WAYNE",Business,40.72102407794614,-73.75500465724213
Queens,WIRELESS REPAIR INC,Business,40.740530744738095,-73.87920414888218
Queens,THIND GENERAL CONSTRUCTION INC.,Business,40.69470668130528,-73.83291542389468
Queens,"ELEGANT MFG. CO., INC.",Business,40.727121655596335,-73.78751135603463
Queens,"MOONIS CONSTRUCTION, INC.",Business,40.694016842943334,-73.85232897305048
Queens,JUNK CLEANING PROS INC,Business,40.773070234855034,-73.82415851367395
Queens,MALWOOD CRAFTS LLC,Business,40.70697520456063,-73.90461016450126
Queens,SINAL INC.,Business,40.72929128092644,-73.86008386398966
Queens,HYRA WIRELESS FLUSHING INC,Business,40.75992842755732,-73.83153173562062
Queens,YONG OK AHN,Business,40.7445699424718,-73.9112002603792
Queens,MAGIE COMMUNICATIONS INC.,Business,40.75724049372518,-73.86650430815838
Queens,JRA GENERAL CONSTRUCTION CORP.,Business,40.74748210871702,-73.87308146348342
Queens,"KIM, KAREN",Business,40.76311922976493,-73.80623647301967
Queens,VAN DAM EXPRESS INC.,Business,40.73588312787347,-73.93662215887436
Queens,"NATALE, ANTONIO",Business,40.75702934286519,-73.91617925583753
Queens,HILLSIDE MANAGEMENT ASSOCIATES CORP.,Business,40.71263070138396,-73.78384940541834
Queens,JDM NYC INC,Business,40.67116039427121,-73.7856024044233
Queens,CORONA FARM CORP.,Business,40.75273911388381,-73.8641636671521
Queens,66 MYRTLE AVE. DELI & GROCERY INC.,Business,40.70133375220122,-73.8882914902831
Queens,"ELIOT AVE. LAUNDRY, INC.",Business,40.712961522646005,-73.90459438313697
Queens,"ABBEY TOOL & PARTY RENT-ALL, INC.",Business,40.75755140505058,-73.77946959990763
Queens,FARRUGIAS CORPORATION,Business,40.779215248213674,-73.79714831321104
Queens,"HUSSAIN, RASHID",Business,40.7098328876688,-73.79537561104837
Queens,THE STOP & SHOP SUPERMARKET COMPANY LLC,Business,40.68770956395183,-73.85036696701742
Queens,DUANE READE INC,Business,40.733359571494546,-73.86992587629052
Queens,PARKEN CARPET CORP.,Business,40.704043027957184,-73.8751225901349
Queens,"GENOVESE DRUG STORES, INC.",Business,40.7651089985116,-73.9314645682397
Queens,"DSB CONSTRUCTION, INC.",Business,40.73742462852978,-73.7169433017396
Queens,"NY HONGDA CONSTRUCTION, INC.",Business,40.69201202869491,-73.85797323615128
Queens,DUANE READE,Business,40.748879703195854,-73.89246689352302
Queens,Alon Taximeters and Cameras Ltd,Business,40.75173734725472,-73.89892645727346
Queens,MOONLIGHT DELI GROCERY INC.,Business,40.76423686915766,-73.93264952317963
Queens,"LIC STAR, INC.",Business,40.744637619266896,-73.95088690805376
Queens,"RCW INTERIORS, INC.",Business,40.719609900271735,-73.88701987213729
Queens,"DHALIE, SALEH AHMED O",Business,40.67538837020415,-73.73832910487839
Queens,R&V DELI & GROCERY INC,Business,40.673974139095854,-73.83975928009033
Queens,J & D EXACT SOLUTIONS INC.,Business,40.682825044477894,-73.77659072644816
Queens,SAET CORPORATION,Business,40.686785555149754,-73.8428654896668
Queens,BEER BROTHERS INC.,Business,40.69920382113794,-73.820938064921
Queens,"SPACELINK COMMUNICATION, INC.",Business,40.74883211560693,-73.87024935754046
Queens,D.C. CENTER CORP.,Business,40.739952415793496,-73.91743127765764
Queens,METRO USA CONSTRUCTION INC.,Business,40.69328838701622,-73.81037726912696
Queens,JAMAICA MEDICAL SUPPLY,Business,40.71499584810217,-73.80981049459501
Queens,THE CITY VAPER LTD.,Business,40.774939703576386,-73.91370156342633
Queens,ASTORIA IMPERIAL CIGAR INC.,Business,40.760896680300576,-73.91616716947942
Queens,LANZO CONSTRUCTION AND HOME IMPROVEMENT LLC,Business,40.71422102330878,-73.81607485625346
Queens,TRINTEC MECHANICAL INC.,Business,40.68626014661823,-73.8231542813986
Queens,"MONTENEGRO, YURY A",Business,40.74745673651694,-73.88553986437006
Queens,ON TIME LAUNDROMAT INC,Business,40.75839117042196,-73.92908552509284
Queens,"PLAZA EXPRESS DELI, INC.",Business,40.75013003380726,-73.9396908331832
Queens,P.A.P. IRON CORP.,Business,40.692709223863446,-73.80870930761952
Queens,"COSTIGLIOLA, THOMAS",Business,40.67192841571812,-73.84311678925577
Queens,TOWER I CONSTRUCTION CORP,Business,40.70136330044373,-73.82954466534028
Queens,HABIB CONSTRUCTION CORP,Business,40.76832051281346,-73.92725904541211
Queens,"KCR CONSTRUCTION CO., INC.",Business,40.70567093683267,-73.87285449370616
Queens,"SZYMANSKI, THOMAS STANLEY",Business,40.67468927536738,-73.85538922685254
Queens,Fernando General Contracting LLC,Business,40.66148296541868,-73.73819622399229
Queens,"FIVE STARS INTERNATIONAL ASSOCIATES, INC.",Business,40.75721765533063,-73.93112256124904
Queens,MAYANCELA'S HOME IMPROVEMENT INC.,Business,40.70913649317813,-73.78088499605603
Queens,"Valmetal, LLC",Business,40.7651407824897,-73.93918989339537
Queens,GIORGIO'S REMODELING INC.,Business,40.70101128200676,-73.82542332021838
Queens,GREEN POINT THRIFT SHOP CORPORATION,Business,40.74229999146315,-73.91857233992472
Queens,BLACK & YELLOW AUTO-REPAIRS INC.,Business,40.76136655235084,-73.93879626389315
Queens,BIG SIX DELI CORP,Business,40.74133284470868,-73.90310667137645
Queens,CUSTOM DESIGN CENTER BY METRO CREATION INC.,Business,40.73825407324907,-73.89172625198728
Queens,UNITED SHIPPING OUTLET INC.,Business,40.769129650181256,-73.7367477549214
Queens,"MOROCHO, MANUEL",Business,40.75468308709791,-73.86015325007013
Queens,"BNA MANAGEMENT SYSTEMS, INC.",Business,40.714934252132885,-73.83196650811357
Queens,MX GROUP INC,Business,40.74632513054203,-73.7668140074531
Queens,"IRA'S GOLDEN NUGGET, LTD.",Business,40.7632594334455,-73.91552163706828
Queens,ELECTRONIC'S REPAIR AND MAINTENANCE CORP.,Business,40.74125241829276,-73.9198871821195
Queens,MAINLINE RECORDS LIGHTING & SOUND INC.,Business,40.72872105528089,-73.74642895775386
Queens,PREMIUM OF BELLROSE LLC,Business,40.73660749530077,-73.71173616747976
Queens,"HUYNH,CIN M",Business,40.73822410690416,-73.87312796680932
Queens,GOLDEN WALL CONSTRUCTION INC,Business,40.75078184938149,-73.86164121423647
Queens,"Whitestone Contracting Associates, Inc.",Business,40.78323063745348,-73.8447358561658
Queens,"XIE,  GUOBING",Business,40.7444621978624,-73.75787052501713
Queens,"PICHARDO, EULOGIO & LUGO, MIGUEL",Business,40.75097318167722,-73.87285465008824
Queens,"ARROYAVE, LEON A",Business,40.678103206245126,-73.83459021161106
Queens,MOBILE CITY NY 1 LLC,Business,40.67993407972086,-73.75211988180514
Queens,KHASRIA CONSTRUCTION INC.,Business,40.693471758681866,-73.81856261046921
Queens,"KING BROTHER'S HOME IMPROVEMENT, LLC",Business,40.7345027060015,-73.81475235029423
Queens,T WHOLESALE JEWELER 3 INC.,Business,40.75014960340477,-73.88039938838344
Queens,KOREAN EXPRESS NYC INC,Business,40.76037925445963,-73.92196864526103
Queens,FOUR SEASON FRESH FARM II INC.,Business,40.71294958676419,-73.90677672885047
Queens,39-19 GREENPOINT FARM CORP.,Business,40.738830610339335,-73.92672469760815
Queens,GINCU CONSTRUCTION CORP.,Business,40.70306010827132,-73.8910476620845
Queens,CENTRAL CONSTRUCTION MANAGEMENT LLC,Business,40.75325822352752,-73.93813959581361
Queens,RISING TECH WIRELESS INC.,Business,40.727626942738894,-73.73234041706007
Queens,R.P. SINGH CONSTRUCTION CORP.,Business,40.67196845350187,-73.80633906147379
Queens,82ND ST. PARKING GARAGE CORP.,Business,40.751410989356955,-73.88460549585503
Queens,BERG FAMILY ENTERPRISES LLC,Business,40.72215348321749,-73.84813225480264
Queens,"It's A Hit Collectibles, Ltd",Business,40.6928695515278,-73.8545023690313
Queens,E-TONG TRADING INC,Business,40.76117811617255,-73.832098918597
Queens,"GRACE MEE FLOWERS, INC.",Business,40.766668949488306,-73.9201345838468
Queens,"DIAMOND DRY CLEANER & LAUNDROMAT, INC.",Business,40.74427131528814,-73.91941440145561
Queens,BRYAD CONTRUCTION CORP,Business,40.667616169720745,-73.77942090132615
Queens,BEAVER 1 CONSTRUCTION CORP,Business,40.755049908629616,-73.8147276937302
Queens,NY General Renovation Inc.,Business,40.69464099399628,-73.83116299048989
Queens,JAMMU CONSTRUCTION CORP.,Business,40.74066676731756,-73.71941951143906
Queens,S.E.A. RENOVATION CORP,Business,40.707376564326395,-73.83483136980472
Queens,ISANNA CONSTRUCTION LLC,Business,40.7368116216281,-73.85760350140394
Queens,"LIN'S ASSOCIATES, INC.",Business,40.7520682204088,-73.85422148100032
Queens,LES CONSTRUCTION INC.,Business,40.6584044240914,-73.74853799674976
Queens,786 Parsons Inc.,Business,40.70777858455916,-73.80253797169485
Queens,BLUE BIRD LAUNDROMAT INC.,Business,40.682150285161626,-73.81556840389631
Queens,"KHAN, ASGAR",Business,40.69791784000722,-73.834660060334
Queens,MERIDIAN RENOVATIONS INC.,Business,40.753992366790825,-73.83210259304408
Queens,CORONA GOURMET DELI INC,Business,40.74165137795932,-73.87478866459594
Queens,EL VELOZ AUTO REPAIR INC,Business,40.7596293017656,-73.84323509691637
Queens,41-08 REST. CORP.,Business,40.77046084795381,-73.90735329282259
Queens,FORMAL CONTRACTING CORP.,Business,40.770316630134175,-73.920018291303
Queens,LINDEN BLVD. SERVICE STATION CORP.,Business,40.691918418804974,-73.77939459424576
Queens,"HIDALGO, RAYMUNDO",Business,40.738481343337895,-73.92152157243267
Queens,"LEVEL ONE BUILDERS, INC.",Business,40.76109741839995,-73.82400602410654
Queens,AUDIO AT IT'S BEST LLC,Business,40.68635034582875,-73.75939041740152
Queens,"KARATHOMAS, GEORGE S",Business,40.772212964153425,-73.9051738053278
Queens,"BUDDHA LAUNDROMAT, INC.",Business,40.70584622996011,-73.91035015157141
Queens,BOROUGH PAVING INC,Business,40.69033313392976,-73.81598569423262
Queens,D'BEIRO CONTRACTING LLC,Business,40.73905844835939,-73.83042615316927
Queens,CENTRAL AUTO INC.,Business,40.758312683272,-73.83405172443383
Queens,TENCHODO MANAGEMENT CORP,Business,40.762058547035274,-73.92973499666792
Queens,KISSENA APPLIANCE CORP,Business,40.7537806016796,-73.82266462243398
Queens,SUNG SIL AUTO REPAIR SHOP INC.,Business,40.7648359775035,-73.83337845637031
Queens,"SIGUENCIA, MARTHA",Business,40.6940514727231,-73.80709711866679
Queens,JAMAICA BEER & SODA WHOLESALE INC.,Business,40.69503212964088,-73.80110078972989
Queens,HILLSIDE AUTO MALL INC.,Business,40.70673094112877,-73.80627413905114
Queens,NYB BUILDERS INC.,Business,40.77324533522528,-73.78794907353566
Queens,KAI YUAN CONSTRUCTION INC.,Business,40.766002430990376,-73.82231439703348
Queens,"WALTERS, RICHARD & BRANCATO, ROBERT J",Business,40.76615411103671,-73.74519259319246
Queens,"SUCUZHANAY, PEDRO",Business,40.73748615433236,-73.90823270276138
Queens,"JIGME & PHUNTSOK OF NYC, INC.",Business,40.74716403096341,-73.89224951334751
Queens,"118-12 LAUNDROMAT, INC.",Business,40.686048652309026,-73.824853129231
Queens,ASI HVAC INC,Business,40.69237224747905,-73.81411934607966
Queens,"GARYC, JASMINA",Business,40.70443395188287,-73.9018222196111
Queens,"GENESIS MEDICAL SUPPLY, INC.",Business,40.78296148959128,-73.83862314305019
Queens,"SPIROS CONSTRUCTION, INC.",Business,40.775985877645766,-73.82284017599302
Queens,ARJAY TELECOMMUNICATIONS INC,Business,40.77990219447261,-73.80232409197154
Queens,AMI CONVENIENCE INC,Business,40.72310090288358,-73.81990338372897
Queens,"GONZALEZ, ANGELINA",Business,40.76842377096893,-73.91021537275688
Queens,OK DESIGN & CONSTRUCTION CORP.,Business,40.76243127078333,-73.76407550394875
Queens,ROHAN DELI INC.,Business,40.60094773323773,-73.75370592800998
Queens,JASMINE CONSTRUCTION AND RESTORATION CORP.,Business,40.7441401126313,-73.87409469786014
Queens,Mannu Multani Inc,Business,40.690921923741016,-73.83123010329543
Queens,LJ & M HOME IMPROVEMENT CORP,Business,40.69714478296609,-73.81036990716039
Queens,EL POPO MINI MARKET CORP,Business,40.748264053306464,-73.87787281666652
Queens,CORONA NEWS & GROCERY INC.,Business,40.74932039820958,-73.8628966164182
Queens,"THE CLOSET RECYCLING, INC.",Business,40.695621623470345,-73.83935384256223
Queens,"J&N HOME IMPROVEMENT, INC.",Business,40.739451771575865,-73.89884766240505
Queens,"CALAMIA, ANTHONY",Business,40.57798100161904,-73.8401587772261
Queens,"JANG, YONG-KUK",Business,40.7396805843833,-73.79600927451008
Queens,"GUAN, MEI ZHU",Business,40.759890434011744,-73.80404033678816
Queens,"SHI, JIAN XUN",Business,40.76753534643722,-73.92277975592224
Queens,CRYSTAL SHIRTS SERVICE CORP.,Business,40.745597626319466,-73.9286408099675
Queens,MODAZ CONSTRUCTION CORP,Business,40.790748253115,-73.84255149994212
Queens,CELLULAR WORLD 1 INC.,Business,40.71316373389618,-73.87498285873829
Queens,U.S. TOW INC.,Business,40.795363185076496,-73.8104187897042
Queens,"SPINFAST, LLC",Business,40.76366385760386,-73.92071577143031
Queens,GUANG INC,Business,40.709170024072186,-73.79770413369963
Queens,"RUDANOVIC, ALMIR",Business,40.76124677217996,-73.91826761491268
Queens,"ALLY, MOHAMED F",Business,40.70791446370005,-73.78640394960937
Queens,"HOU, ROBERT T",Business,40.78516626434536,-73.84113832688065
Queens,"ZABARAH, AMMAR A.",Business,40.69949672294514,-73.79419918023774
Queens,ABREU & CO INC,Business,40.72986611482239,-73.85223870581176
Queens,SANTAMARIA ROOFING INCORPORATED,Business,40.683112092072584,-73.78757587512085
Queens,"DEMETRIOU, MICHAEL AND DEMETRIOU, JAMES",Business,40.7371052406756,-73.87915623211998
Queens,"VAZQUEZ, KURN, KANISHKA",Business,40.721804927898326,-73.8460875186324
Queens,CLASSIC LAUNDROMAT LTD,Business,40.72641005067192,-73.81070153891005
Queens,EASTERN SPORT INC.,Business,40.762740045353816,-73.83410928068304
Queens,ECO GREEN CONSTRUCTORS INC,Business,40.68942896792034,-73.85778762624192
Queens,PAWNPAL INC.,Business,40.74779672202526,-73.88245354877093
Queens,"TECHNOLOGY RESOURCES, INC.",Business,40.75255150760862,-73.78584214402828
Queens,SHALER BUBBLE LAUNDROMAT INC,Business,40.70319057976622,-73.89260911849978
Queens,ALLIED AMUSEMENT SHOWS INC.,Business,40.79083496568179,-73.81415501788616
Queens,ADR HOME ENERGY SOLUTIONS LLC,Business,40.702909777239995,-73.75299741956934
Queens,"LOPEZ, MILADYS",Business,40.70121865015085,-73.82461130903684
Queens,H&D CONVENIENCE STORE INC,Business,40.749338682035585,-73.87664013444699
Queens,"AJ GREENWICH CONTRACTING, INC.",Business,40.757737001004834,-73.79680944921661
Queens,BCR MEDICAL SUPPLIES GROUP LLC,Business,40.69007083543433,-73.78648635170775
Queens,LEE LUCKY LAUNDROMAT INC,Business,40.75761063003938,-73.93192347995019
Queens,EASY MAINTENANCE CORP.,Business,40.721489675047266,-73.74197579458792
Queens,"LEWIS J NEWTON & SONS CONCESSIONS, INC.",Business,40.72954204798243,-73.72274608734949
Queens,"BRE, INC",Business,40.738963533426514,-73.7925616760041
Queens,Nelson H Improvements INC,Business,40.68454816336275,-73.81321090475336
Queens,"ANYLA, INC.",Business,40.79403330307351,-73.81804656770643
Queens,IDREAMAMERICA STAFFING SERVICES LLC,Business,40.73726533040345,-73.880011149745
Queens,"METROPOLITAN HOME SOLUTIONS, LLC",Business,40.72729713342833,-73.79040436418813
Queens,CYBER CLAN INC.,Business,40.74731782654905,-73.88386912831608
Queens,JIMMY & C CONSTRUCTION CO,Business,40.693628098433216,-73.82200602479602
Queens,NEW YORK PAO DE QUEIJO LLC,Business,40.76252285324233,-73.92605969109356
Queens,J.J.L.N. BROTHERS ENTERPRISES CORP.,Business,40.68144734583207,-73.86017703579947
Queens,"I BEAM CONSTRUCTION, LLC",Business,40.75366062876447,-73.81445724597987
