Address Borough,Business Name,License Type,Latitude,Longitude
Queens,"CAGLIN, UNAL",Business,40.71593891718457,-73.80422366723722
Queens,"WANG, HUI ZHEN",Business,40.74319752366872,-73.88344325509689
Queens,"ANTHONY, WOODFINE",Business,40.71129891949624,-73.76941099549084
Queens,ONE STOP HOME IMPROVEMENT AND REPAIRS L.L.C.,Business,40.66129593099892,-73.74660236074713
Queens,"ADVANCED BILLING ASSOCIATES, INC",Business,40.79237525724602,-73.84822486991344
Queens,TRUCKING & MOVING INC,Business,40.747271389807665,-73.95468164655482
Queens,SWALLOW CONSTRUCTION INC.,Business,40.76294977129274,-73.86907391821919
Queens,ezra supply inc,Business,40.70396982012699,-73.81812287717284
Queens,ERGOTEK CONSTRUCTION CORP.,Business,40.77757196997214,-73.81053082299108
Queens,"JASMAN CONSTRUCTION COMPANY, INC.",Business,40.722575350851265,-73.73299926655669
Queens,LUCHO'S JEWELRY CORP.,Business,40.750940356250105,-73.87295577072021
Queens,"JGR Group, Inc.",Business,40.75890944853503,-73.94306150933417
Queens,ALDINO CORP.,Business,40.76276892133812,-73.92889676159974
Queens,YESH CORP.,Business,40.757048141861304,-73.87113213007373
Queens,ORTHOCARETECH INC.,Business,40.71017845806839,-73.84842284951634
Queens,"KP CONTRACTING ASSOCIATES, INC.",Business,40.67419510572471,-73.83878538226321
Queens,HONG SHENG RENOVATION INC.,Business,40.75362356321711,-73.8295480943741
Queens,"NEMET MOTORS, LLC",Business,40.70729291337505,-73.80423463251647
Queens,"MAZZARELLO, KEITH",Business,40.755703679170054,-73.79556316289107
Queens,"SAGE MOTORS, INC.",Business,40.74195180821447,-73.90815798616585
Queens,XING WANG GROCERY INC.,Business,40.74395934159307,-73.8579094107573
Queens,AC & JP COMMUNICATION CORP.,Business,40.75924434275864,-73.83109308653952
Queens,"DO RITE SALVAGE AUTO GLASS, INC.",Business,40.698818243278176,-73.80013379895004
Queens,N.Y. NRG CONSTRUCTION INC.,Business,40.712150559900685,-73.82975875628874
Queens,UNIQUE MARBLE & GRANITE ORGANIZATION CORP.,Business,40.758698362549026,-73.94358869588977
Queens,BENJAMIN PHARMACY CORP.,Business,40.739948132987855,-73.87851595916227
Queens,"K.L. AUTO ENTERPRISES, LLC",Business,40.7551022564409,-73.88978225472512
Queens,"LOS VESIMOS, INC.",Business,40.739488373476554,-73.92109096397311
Queens,SHIFRA CONSTRUCTION CORP.,Business,40.70560356602248,-73.82743108064986
Queens,KNL INTERIORS INC,Business,40.72178477131696,-73.84335297668952
Queens,JCB HOME IMPROVEMENTS CORP.,Business,40.776177740974234,-73.93482545678236
Queens,JSK VENTURES INC,Business,40.786888714161286,-73.807875380344
Queens,"HAN, CHI-SEI",Business,40.7539055657426,-73.81831137985178
Queens,BHELA INC.,Business,40.70070398098829,-73.78940241455548
Queens,DATAWAY COMPUTERS INC,Business,40.67423317933984,-73.75085766432368
Queens,MMJ TRADING CORP.,Business,40.77222535965954,-73.9258178550567
Queens,LNY FOOD & GRILL CORP.,Business,40.67710551549783,-73.75529578555185
Queens,"ANDUJAR, AMELIA",Business,40.70317977904091,-73.81326329264375
Queens,PCS Wireless Brooklyn Inc,Business,40.70227834926232,-73.76607364369218
Queens,OMEGA IMPROVEMENTS INC.,Business,40.77559267969469,-73.91706935813367
Queens,PINE NONFERROUS INC.,Business,40.729313508345086,-73.9294592325726
Queens,SMARTALK XIV CORP.,Business,40.744700197482466,-73.93339826562806
Queens,WOODHAVEN FRIENDS CORP.,Business,40.69409463261442,-73.8509260131719
Queens,GRAND WORK CONSTRUCTION INC,Business,40.72097821026539,-73.8090682959434
Queens,JR & Z Home Improvements Inc.,Business,40.716775854346146,-73.9035283588049
Queens,"SCHARF, HOWARD",Business,40.75869086979652,-73.76847807773844
Queens,PORTES - CORONA HOLDINGS INC.,Business,40.69589292883751,-73.81873993972872
Queens,EAVAN EMPLOYMENT AGENCY USA INC,Business,40.74839044188803,-73.89172421394285
Queens,CLIFFSIDE HOME IMPROVEMENT CORP.,Business,40.70657313994362,-73.91334282582504
Queens,DALE KINGSTON,Business,40.59422947354247,-73.79628798733474
Queens,FABIAN CONSTRUCTION CO. INC.,Business,40.71744943838168,-73.90825307559015
Queens,"BHUIYAN, ABDUS",Business,40.720586520190274,-73.75576024995085
Queens,DULARI CORP.,Business,40.70179434595822,-73.80866159946139
Queens,NK CONSTRUCTION INC.,Business,40.74514785166113,-73.86245769956106
Queens,BUSSANI MOBILITY TEAM NYC LLC,Business,40.74713545127497,-73.9255137644968
Queens,DINO'S CONSTRUCTION & DESIGN INC,Business,40.75110854400235,-73.90180396065647
Queens,EVOLUTIONARY CONTRACTING INC.,Business,40.78613182490488,-73.79395667069099
Queens,APEX GROCERY INC,Business,40.74625164999274,-73.89702203199622
Queens,LP CORNER DELI INC,Business,40.76749661853657,-73.77998179628791
Queens,WALLEY SMOKE SHOP CORP.,Business,40.76756055136046,-73.91199632187316
Queens,ISABEL'S LAUNDRY CORP.,Business,40.75283252025788,-73.86423566301592
Queens,"INDAL, RAJESH L",Business,40.718442238121675,-73.75418082364217
Queens,WASHDRY TECH INC.,Business,40.66795935904936,-73.80210793620519
Queens,BILT4YU CONTRACTING INC.,Business,40.69703732727859,-73.7523592219507
Queens,"NOVEL KITCHENS, INC.",Business,40.70060380604462,-73.80257004227576
Queens,KING DMITRII CORP.,Business,40.773579388064654,-73.92718470274833
Queens,"TOURHZIF, LAHOUCINE",Business,40.747263876635515,-73.90938855428972
Queens,BIG SIX DELI CORP,Business,40.74133284470868,-73.90310667137645
Queens,"QUIZHPI, ANGEL M",Business,40.6963524476115,-73.83790597103356
Queens,MEADOW TRADING INC.,Business,40.73923184228946,-73.78618807781282
Queens,HEMPSTEAD BEST DELI CORP,Business,40.713376571527405,-73.73611665703586
Queens,CENTRAL AUTO INC.,Business,40.758312683272,-73.83405172443383
Queens,"GRAFFEO & INGRA SERVICE STATION, INC.",Business,40.71256849610956,-73.89759349792595
Queens,20/20 MOBILE CORP,Business,40.74989075855659,-73.86243707958916
Queens,MIDTOWN CONSTRUCTION CORP,Business,40.71310634126335,-73.77425278379647
Queens,RYSZARD & SON CONSTRUCTION INC.,Business,40.703056275068185,-73.88430689497679
Queens,"CHOUDRY, FAYYAZ N",Business,40.7052008698327,-73.8298017514751
Queens,JITU SARNALE INC,Business,40.74642429527159,-73.90303069599645
Queens,IEB. GENERAL CONTTRACTING CORP.,Business,40.76846978748884,-73.92895565803481
Queens,GOLDEN WALL CONSTRUCTION INC,Business,40.75078184938149,-73.86164121423647
Queens,"CHANG SHENG CONSTRUCTION, INC.",Business,40.73534531296883,-73.88396937895585
Queens,"RUSZNICA,ANDRZEJ",Business,40.70922937707687,-73.91610951261826
Queens,CREATIVE KITHCEN & BATHS LLC,Business,40.75558593950402,-73.87683430448958
Queens,IFETA CORP.,Business,40.76085819609457,-73.9160878034418
Queens,MADERA PIZZA & GRILL INC,Business,40.74468533974547,-73.95343834500646
Queens,AHA Interiors Corp,Business,40.699189013970006,-73.82200921013327
Queens,"SINGH, RASHPAL",Business,40.69518757051305,-73.82954963566395
Queens,X-WAVE AMERICA INC.,Business,40.755176041030694,-73.80468224964642
Queens,"HU'S CLEANER, INC.",Business,40.75717752357925,-73.90549480248984
Queens,"PETE & JOE'S AUTOBODY, INC.",Business,40.707015150070866,-73.8746986294799
Queens,AUSTIN AGENCY INC.,Business,40.72003779115021,-73.8444104850362
Queens,MAKAROES A YOUSSEF,Business,40.70227384893482,-73.8897289395897
Queens,"JAM JUICE VAPE SHOP, INC.",Business,40.759105376463445,-73.77403191066874
Queens,"L. WIGGINS JR. CONSTRUCTION, INC.",Business,40.75584354430771,-73.94301359736123
Queens,"LAUDAT, NEVILLE P",Business,40.76435291441508,-73.86958377152395
Queens,"OGIRRI, VICTORIA",Business,40.69429909051337,-73.78133043473136
Queens,UNITED PROPERTY IMPROVEMENTS INC.,Business,40.690692529463654,-73.83202760003753
Queens,"ALVAREZ, ALEXANDER A",Business,40.74189565568756,-73.92541136087807
Queens,"JOEY D'S DELIGHTS, INC.",Business,40.74574352103628,-73.83530646200086
Queens,GEORGIOU RENOVATIONS INC.,Business,40.76560804696288,-73.78719001646193
Queens,JYNY CONSTRUCTION CORP,Business,40.740452994840936,-73.80620134868052
Queens,LA AGUACATALA LOUNGE INC.,Business,40.74736717388093,-73.88656497971984
Queens,CITY WIDE WIRELESS 5 INC,Business,40.754742242296594,-73.94169710246788
Queens,"ALL CITY VACUUM, INC.",Business,40.76243836587116,-73.81447250180078
Queens,EDISON ANDREW CORPORATION,Business,40.70664816945932,-73.79804000751217
Queens,IMPULSE CORPORATION,Business,40.76038217502631,-73.87285112820928
Queens,"PRO-VISION HOME IMPROVEMENT, INC.",Business,40.6815549653319,-73.7415570419518
Queens,"QUEENS FARMERS PRODUCE,INC.",Business,40.73787156315181,-73.87706912616021
Queens,SORIBEL FRUIT & GROCERY INC,Business,40.69571935344087,-73.80982942083642
Queens,"FRANK'S DELI OF MASPETH, INC.",Business,40.730724958101455,-73.89146066051951
Queens,"ALVAREZ ,LUIS",Business,40.73978130468255,-73.85311886929814
Queens,"JAMES, BRIAN R",Business,40.69835577992785,-73.80253702933837
Queens,NEW TENGFEI STAINLESS STEEL DOOR INC,Business,40.75183623311825,-73.83295620462648
Queens,TIAN LI CONSTRUCTION INC.,Business,40.75867868976639,-73.8290731248353
Queens,"TIGER'S MAINTENANCE & BUILDING, INC.",Business,40.690495967677904,-73.77621164110367
Queens,PSP PROCESS SERVER PRO LLC,Business,40.70455913228626,-73.80914417606598
Queens,LITTLE GUAYANA BAKE SHOP INC,Business,40.6858483129883,-73.82668534787206
Queens,"HEIGHTS DRY CLEANERS, INC.",Business,40.75627675117202,-73.87860529286172
Queens,ESTELLE & CO. LLC,Business,40.659164806850505,-73.83692947436553
Queens,FREEDOM GS INC,Business,40.750547544603535,-73.9071319530074
Queens,"Panteris & Panteris, LLP",Business,40.768719481580774,-73.77364549182035
Queens,WIRELESS WORLD OF NYC CORP.,Business,40.74976087574555,-73.88408863671397
Queens,SOFTEL SYSTEMS INC.,Business,40.72776247245654,-73.74737789329032
Queens,WGGRB.FYM Inc.,Business,40.77152795052169,-73.81554833099084
Queens,"THE FULLER EFFECT HOME IMPROVEMENTS, LLC",Business,40.6810141532963,-73.7713400656596
Queens,"GIANT LAUNDROMAT A S, INC.",Business,40.772539409502386,-73.93213567298822
Queens,"MAZEB, AHMED M",Business,40.761620401989106,-73.93141762086537
Queens,E-Z PLUS WIRELESS OF NY INC.,Business,40.759445997478466,-73.77277458550267
Queens,"EARTH SOLUTION CONSTRUCTION, CORP.",Business,40.72326303374723,-73.90183055847741
Queens,D'BEIRO CONTRACTING LLC,Business,40.73905844835939,-73.83042615316927
Queens,"KIM, KWANG SONG",Business,40.74750541072527,-73.89335693230736
Queens,STAR TECHNOLOGY AND CONSULTING INC.,Business,40.78694169363003,-73.80837356892994
Queens,KBJ Construction Corp,Business,40.67781687009533,-73.74538590156389
Queens,"RAJINDER,SINGH",Business,40.70132901933781,-73.8304932705652
Queens,"CON-SOLID CONTRACTING, INC.",Business,40.578589235590826,-73.849495466923
Queens,A.N.S. HOME IMPROVEMENT LTD.,Business,40.67517824125264,-73.7376593759135
Queens,THEMELIO DESIGN & CONSTRUCTION INC,Business,40.74941471521603,-73.9014311079359
Queens,DESIGN MASTERS FLORAL & PLANT DECORATORS INC.,Business,40.760349045174706,-73.9219434126045
Queens,"YOUN, HYANG SIK",Business,40.718679920109885,-73.81353010685845
Queens,"GHASING CONSTRUCTION, INC.",Business,40.727862230987725,-73.81082369268779
Queens,"NICK NEWMAN, INC.",Business,40.7649992757027,-73.77171235410059
Queens,CITY LINE INTERIORS INC.,Business,40.67481134426877,-73.81086602033535
Queens,"VANGELATOS, GEORGE",Business,40.74144444339708,-73.89574837433207
Queens,"GARYC, JASMINA",Business,40.70443395188287,-73.9018222196111
Queens,80-12 FAMILY REST. CORP.,Business,40.73748844572096,-73.88345324208842
Queens,"LINCOLN 365 HOME IMPROVEMENT, LLC",Business,40.60949538255201,-73.75903714071616
Queens,JACE Construction LLC,Business,40.704577423454175,-73.80209661523236
Queens,1 ANDREW REMODELATION CORP.,Business,40.791626322169066,-73.84439124816477
Queens,"WU, GUOSHUN",Business,40.73831824201358,-73.878984431236
Queens,NOVA PRECISION CORP,Business,40.72298027226839,-73.73125872689778
Queens,NASIR GEN CONSTRUCTION CORP.,Business,40.67616634706806,-73.78827937634249
Queens,CHAO YANG SHI,Business,40.74049489216329,-73.88438623132532
Queens,"ELVIS' HOME IMPROVEMENTS, LLC",Business,40.71488009442769,-73.77457503771721
Queens,JMV MEAT DELI & PRODUCE MARKET INC.,Business,40.70188975608439,-73.8816148209532
Queens,Midtown Cellular Retail LLC,Business,40.72115864963318,-73.80536276794689
Queens,J & C NOVELTIES INC,Business,40.73669896970337,-73.8959759140912
Queens,"VIRGILIO, PETER A",Business,40.776535459756666,-73.7860177531242
Queens,"JIA TING HOME IMPROVEMENT CO., LLC",Business,40.73939738987741,-73.86695865493391
Queens,HOME IQ INC,Business,40.67975067659115,-73.80679597567865
Queens,MIKES EXTERIOR CONTRACTING CORP.,Business,40.74705892223821,-73.90373352759596
Queens,TIC TAC WATERPROOFING CORP.,Business,40.71784172865697,-73.75704733905326
Queens,SAFE TOWING CORP,Business,40.70960017326829,-73.77935050418488
Queens,"AMERINDO CONSTRUCTION, INC.",Business,40.75406028304171,-73.87468232405088
Queens,NYC RENO INC,Business,40.716511370336534,-73.8598365334472
Queens,H & R GENERAL CONTRACTING INC,Business,40.68988680680312,-73.83478094028521
Queens,BAR CONSTRUCTION CORP.,Business,40.74687370183401,-73.94299961613397
Queens,CRESCENT HOME IMPROVEMENT CORP.,Business,40.67724284932324,-73.81571176358491
Queens,"BRIGHTEN BUILDERS, INC.",Business,40.67274266944264,-73.81822966349003
Queens,LOONEY TOONES TOWING AND RECOVERY INC.,Business,40.75741143476939,-73.93890818485434
Queens,"ALL COUNTY AMUSEMENTS, INC.",Business,40.61412928432931,-73.8210113924084
Queens,86-02 MEAT & PRODUCE INC.,Business,40.755958623074655,-73.88149346069693
Queens,DIAN WEI LAUNDROMAT INC.,Business,40.707171655373585,-73.89688402711917
Queens,NEW YORK SUPERMARKET INC.,Business,40.74166597662823,-73.88078631467557
Queens,"KARIM, ABU SHAHED",Business,40.710772554538806,-73.79284058097272
Queens,"DEPENDABLE HANDYMAN SERVICE, LLC",Business,40.70899523764984,-73.85034804124048
Queens,HENRY'S TEAM LLC,Business,40.76599310898567,-73.92324001747888
Queens,PAWAR BROS CORP.,Business,40.73029262117834,-73.8871388676855
Queens,"MAJOR CHRYSLER PLYMOUTH JEEP, INC.",Business,40.75369349352152,-73.91863781857104
Queens,"URBAN RENOVATORS NYC, LLC",Business,40.703520194134306,-73.87390452312546
Queens,ELMHURST LAUNDRY CENTER INC.,Business,40.740577499791435,-73.89026818979136
Queens,ANTON FURNITURE CORPORATION,Business,40.751647302787056,-73.85563001080577
Queens,"FIRST CLASS EXTERIORS, INC.",Business,40.6522962856309,-73.8361786364707
Queens,EAST COAST AUTOMOTIVE INC,Business,40.76156893810851,-73.94272352569695
Queens,MAYANCELA'S HOME IMPROVEMENT INC.,Business,40.70913649317813,-73.78088499605603
Queens,"CITY LINK BUILDERS, INC.",Business,40.69199453001081,-73.83269864676829
Queens,CE CONSTRUCTION CORP,Business,40.74175483855087,-73.85976899272525
Queens,BLACK & YELLOW AUTO-REPAIRS INC.,Business,40.76136655235084,-73.93879626389315
Queens,ROSEDALE TIRE SHOP INC,Business,40.66759404750959,-73.73630859929804
Queens,S & T CEMENT WORK CORP.,Business,40.72032253837515,-73.76745694333678
Queens,MAGIC LAUNDRY SERVICES INC.,Business,40.77388944286366,-73.92702550371065
Queens,"YAHYA, AHMED ALI",Business,40.69769436924111,-73.79473848176293
Queens,J&E CONSTRUCTION NY INC.,Business,40.74706807942406,-73.88120251026471
Queens,RIDGEWOOD SMOKE SHOP & VAPORIZER INC,Business,40.70132421380953,-73.90519529437161
Queens,"Valmetal, LLC",Business,40.7651407824897,-73.93918989339537
Queens,DRISHA DELI & GROCERY INC,Business,40.736827969735415,-73.89597210424748
Queens,ADVANCE BUSINESS COMPUTER SERVICES INC.,Business,40.74714447261571,-73.7183203498034
Queens,"Monday GC, Inc",Business,40.78045933614487,-73.91365469086324
Queens,"SUTPHIN DELI & GRILL, INC.",Business,40.68245980512587,-73.79262206671409
Queens,"NEW YORK COMET, INC.",Business,40.74929325896192,-73.86086473487232
Queens,"RED OAK GROCERY, INC.",Business,40.76951622364264,-73.7899935050809
Queens,JMP FINANCIAL SERVICES LLC,Business,40.76106998975659,-73.92059251742347
Queens,BERG FAMILY ENTERPRISES LLC,Business,40.72215348321749,-73.84813225480264
Queens,NOR-MARATHON SERVICE STATION INC.,Business,40.760239154480786,-73.7318844892099
Queens,SUBURBANA CORP.,Business,40.770704397212825,-73.9295922941044
Queens,LANLARR INC.,Business,40.704111720482565,-73.82466501108598
Queens,REGAL MECHANICAL AND HOME IMPROVEMENT INC,Business,40.685641471738045,-73.81718130537081
Queens,AGRA BUILDERS INC.,Business,40.69440810729775,-73.81028753678378
